id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
78487,Dream Garden Apt -Ritz of B&B DC!,421618,Sheri,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92209671,-77.04695774,Entire home/apt,159,3,12,1/13/13,0.23,1,80
3731400,Beautiful studio in  Adams Morgan,19068776,Anne,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92087937,-77.04299997,Entire home/apt,150,3,3,5/22/15,0.21,1,365
2051534,Sunny Dupont Circle Convenience,32067,Melissa,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91479192,-77.04738616,Shared room,90,1,77,8/30/15,3.52,4,73
7638670,1 BD Apt in the Heart of Kalorama,11111060,Bb,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91949713,-77.04751653,Entire home/apt,101,2,0,,,2,365
8507052,Furnished studio in the heart of DC,40068602,Jeremy,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91975374,-77.03781915,Entire home/apt,149,1,0,,,1,365
3280572,Taft Bridge Inn w/ Single Room,2334290,Taft Bridge Inn,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91784363,-77.045435,Private room,89,1,13,7/3/15,0.84,4,245
8482540,Twin Bed in Kalorama/Adams Morgan,36376259,Jack,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91937518,-77.04420105,Private room,60,1,1,9/24/15,1,1,349
3729451,Modern 1br with Great Views in Admo,1006014,Ajay,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92194261,-77.04318615,Entire home/apt,99,3,1,8/28/14,0.07,1,273
2060564,Adams Morgan Scandinavian Style 1BD,1452493,Alexandra,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92388279,-77.0418802,Entire home/apt,125,3,3,5/17/15,0.17,1,338
1262298,Adams Morgan/U Street Studio Apt.,5073091,Sean,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92061066,-77.03688023,Entire home/apt,120,2,7,9/21/15,0.99,1,220
5239084,Adams Morgan well equipped 2 br apt,4440623,Katy,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92369063,-77.04576976,Entire home/apt,180,3,4,9/21/15,0.77,1,337
6779201,Convenient & Cozy in Adams Morgan,35488526,Jack,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91790722,-77.04331667,Entire home/apt,115,2,0,,,1,299
5051005,Kalorama / Adams Morgan Apartment,26079515,Omar,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92035489,-77.04391412,Private room,109,1,22,9/29/15,3.37,1,360
3952390,Luxury in Adams Morgan (2Bed/2.5Ba),13642379,Stephen,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92118675,-77.04145137,Entire home/apt,399,2,1,11/19/14,0.09,2,365
8146744,2B/2B Entire Apt. - Kalorama Park,43012756,David,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92210522,-77.04581989,Entire home/apt,185,1,2,9/28/15,1.87,3,87
62122,Lookout Over the Park: Adams Morgan,301975,Sarah,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92166301,-77.04876887,Private room,90,3,67,9/24/15,1.78,2,140
3584020,"Bright, Spacious + Modern (w/patio)",1684868,Yvonne,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92126542,-77.04043473,Entire home/apt,209,3,9,9/8/15,1.49,1,17
1904637,Beautiful 1B in Adams Morgan/Dupont,4374074,Jesse,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91677429,-77.04306433,Entire home/apt,139,3,9,8/13/15,0.55,1,119
6042284,Sunny Studio w/ Roof Deck + Views!,10366433,Sarah,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92113966,-77.04473136,Entire home/apt,125,1,6,9/13/15,1.29,1,349
529077,Historic row house in Adams Morgan,2599368,Elham,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9267124,-77.03971745,Entire home/apt,165,3,0,,,1,273
5181619,Delightful apt in Adams Morgan DC!,10569373,Mayra,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92092166,-77.03936968,Entire home/apt,108,4,0,,,5,324
1396950,Luxury 1 bedroom in Dupont Circle,4993788,Blair,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91233329,-77.04940901,Entire home/apt,120,3,21,9/20/15,1.58,1,318
7033228,Cute hip 2 bdrm 2 bath w/ roofdeck!,1397804,Lauren,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92564433,-77.04104171,Entire home/apt,150,1,0,,,1,80
181078,Luxury Condo in Adams Morgan,867791,Vadim,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92009219,-77.04137358,Entire home/apt,295,4,31,9/5/15,0.66,1,352
1798733,Perfect 1-BR in Boutique Building,5200363,Harry,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92023009,-77.04120738,Entire home/apt,110,2,8,8/7/15,1.04,1,301
7361909,AdMo Penthouse w/ Private Deck,7612976,John-Erik,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9202828,-77.04380405,Entire home/apt,225,1,1,9/20/15,1,1,31
7820672,Livin' it up in the heart of DC!,383802,Arami,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92371374,-77.03664843,Shared room,55,1,7,9/18/15,4.38,1,349
8445511,"Huge, sunny Adams Morgan brownstone",4255624,Natalie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92353284,-77.04413379,Entire home/apt,119,1,0,,,2,217
546226,Fabulous room Adams Morgan(in 2Bd),1878219,Olga,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92636109,-77.03811177,Private room,78,1,20,12/7/14,0.51,1,275
4052470,Just like home,10618457,Alex,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92284817,-77.03853405,Entire home/apt,139,2,17,9/18/15,1.34,1,288
2120799,Dupont Circle room #2 shared bath,1386702,John,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91736185,-77.04122316,Private room,85,2,18,9/13/15,1.53,12,159
1578513,Studio in the heart of Adams Morgan,8306638,Halima,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92224102,-77.04516788,Entire home/apt,82,3,11,9/22/15,0.44,1,326
2479488,Ultra modern and classy 2BR,2291656,Faya,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92279586,-77.04153439,Entire home/apt,160,1,43,9/21/15,2.35,1,209
2028490,Spacious Adams Morgan artist loft,966183,Kat,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92354224,-77.04047818,Entire home/apt,100,3,1,4/12/15,0.17,1,92
4133846,Studio 2 blocks from Dupont Circle,10981095,Ashley,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91330654,-77.04739931,Entire home/apt,125,2,7,7/6/15,0.59,1,275
4637962,Modern 2 bed 2 bath in downtown DC,7424090,Leslie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92090047,-77.04440756,Entire home/apt,130,1,6,9/26/15,0.95,1,263
1127551,Large 2 BR in the Middle of it all!,6186308,Adriana,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92436738,-77.03836528,Entire home/apt,150,2,15,8/3/15,0.52,1,292
6984846,Perfect studio in Adams Morgan!,3719464,Paula,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91917618,-77.04552415,Entire home/apt,90,3,1,6/29/15,0.31,1,89
1979544,Care for my Cats & Sleep Cheap -1BR,667702,Dana,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91565312,-77.04453351,Entire home/apt,80,4,19,10/29/14,0.86,1,47
6527288,Meridian Hill Garden Apt,34137694,David,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92131106,-77.03880338,Entire home/apt,105,1,3,9/15/15,1,1,317
3610473,Quiet With a View of the Whole City,152923,Hope,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92144815,-77.04455612,Entire home/apt,125,3,4,4/12/15,0.28,1,260
2430174,Spacious Sun-Filled Studio-Dupont!,12332821,Paola,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91950181,-77.04536324,Entire home/apt,85,4,0,,,1,313
1578240,Embassy Suite on Embassy Row!,8008783,Cliff,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91301187,-77.04843635,Entire home/apt,275,3,9,9/21/15,0.43,27,310
2053406,Sleeping Loft in 2BR near U Street,8713526,Rae,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.920609,-77.03965596,Shared room,79,3,1,4/7/14,0.06,2,33
9097,Adams Morgan Charm,6527,Ami,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92082983,-77.03986526,Shared room,45,1,39,3/12/15,0.54,2,350
7206214,Comfy pull-out in sunny AdMo flat,9944414,Ryan And Jono,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92302004,-77.03919714,Shared room,80,1,9,9/14/15,3.33,1,325
4060825,Cozy Studio Apartment,12036166,Erica,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91915334,-77.0444084,Entire home/apt,60,7,0,,,1,280
8444125,Spacious 1bd in Exclusive Area,6295853,Cameron,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91622371,-77.0509312,Entire home/apt,125,2,0,,,1,61
7841798,Adams Morgan- Sun filled apartment,41315561,Hania,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91999648,-77.04510279,Entire home/apt,170,1,0,,,1,24
2032214,Bright and Modern U Street Studio,2077502,Ross,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91959872,-77.04135275,Entire home/apt,102,3,29,9/29/15,1.41,1,283
7744193,Rowhome 1bd/1bth in Amazing Area,10962882,Heath,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92056821,-77.04753272,Entire home/apt,120,2,6,9/8/15,3.4,1,328
6923607,Lovely studio near Dupont Circle,583741,Kristen,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91664095,-77.04728535,Entire home/apt,115,1,30,10/1/15,9.38,1,339
6152216,Modern Comfort in Nation's Capital,12243051,Flatbook,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91662098,-77.04731089,Entire home/apt,117,3,5,8/7/15,1.07,5,0
3645740,White and Airy in U St/Dupont/Admo,13242517,Jamie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92012786,-77.03970466,Entire home/apt,125,1,8,7/30/15,0.56,1,76
8388704,"Modern 2 bedroom, hip Adams Morgan",1515440,Beth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91898847,-77.04131935,Entire home/apt,199,1,0,,,2,10
6938730,spacious bright Room Adams Morgan,36380653,Florian,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92304175,-77.04547886,Private room,60,1,0,,,1,77
4251764,Comfy Private Apartment  ,4411099,Iliana,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92478598,-77.04240747,Entire home/apt,85,1,3,4/6/15,0.29,1,60
1778080,"Gorgeous Washington, D.C. Getaway ",9335278,Jennifer,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92411562,-77.04315682,Entire home/apt,135,1,39,9/22/15,1.67,1,359
4268485,Large private bed + bath in Admo,19865027,Kevin,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92280956,-77.04466791,Private room,99,1,9,7/11/15,0.75,1,328
5890528,Central 1-Bedroom Apartment ,24126631,Jonathan,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91816582,-77.04218937,Entire home/apt,150,1,12,9/27/15,2.12,2,357
6324719,Dupont private room/bath/entrance,1768039,Elizabeth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91840164,-77.04581263,Private room,85,2,9,9/2/15,2.08,2,39
1229312,Spacious 1 BR/BA in great location!,6705857,Juancarlos,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92530397,-77.03844938,Entire home/apt,125,1,1,7/16/13,0.04,1,0
7259166,Sun-lit Adams Morgan Apartment,33766292,Russ,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92623894,-77.03979411,Entire home/apt,83,2,3,9/25/15,1.14,1,65
8454171,"Clean room, center of Adams Morgan",1901603,Michelle,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92623086,-77.04085573,Private room,275,1,0,,,1,335
6971582,Brand New Luxury Apt - Adams Morgan,10315194,D,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9227191,-77.03812067,Private room,70,1,14,9/28/15,4.29,1,352
5893473,"Sunny, Spacious & Fully Furnished ",30607391,Dan,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92511969,-77.03742748,Entire home/apt,99,5,0,,,1,154
8339665,Clean/comfy private bedroom in DC!,43959244,Jessica,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92130221,-77.03868205,Private room,72,1,4,9/26/15,4,1,23
8126682,Apartment Above Bars n Adams Morgan,42914657,Philip,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92152462,-77.04198374,Private room,110,1,0,,,1,7
16641,Dupont Circle Sunny Spectacular,32067,Melissa,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91464747,-77.04653733,Entire home/apt,165,2,50,9/9/15,0.75,4,335
8632421,Dupont Adams Morgan Sunny Retreat,45390384,Ari,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91613213,-77.04347953,Entire home/apt,159,1,0,,,4,243
1876238, Taft Bridge Inn Room w Shared Bath,2334290,Taft Bridge Inn,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91942783,-77.04696273,Private room,89,1,5,7/23/15,0.36,4,237
7563728,Sunny Studio in Adams Morgan!,26489464,Tracey,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.925545,-77.04377892,Entire home/apt,99,2,5,9/25/15,2.68,1,5
4216574,Dupont Circle Charming 1-bdrm,297969,Jessica,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92054357,-77.04718655,Entire home/apt,130,2,4,11/16/14,0.33,1,284
5954547,Entire home/apt 2B+2b and balcony,1276558,Leticia,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92123735,-77.03992405,Entire home/apt,225,1,1,7/5/15,0.33,1,341
2598841,Lovely one bed/bath - very private,13237836,Donna Marie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92109515,-77.04773219,Entire home/apt,150,1,4,9/9/15,0.98,1,337
3516422,Stunning Space in Premier Location,4897930,Daniel,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9252103,-77.03736096,Entire home/apt,125,3,49,9/27/15,3.33,2,354
1212308,"Sunny, clean, and simple 1-bedroom ",1886939,Samuel,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91777824,-77.04603939,Entire home/apt,100,1,0,,,1,350
4922861,2 Bedroom Top Floor Corner Unit,3941224,Yama,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91671879,-77.04658306,Entire home/apt,225,4,3,5/19/15,0.44,1,126
2439661,1BD in heart of Adams Morgan,5861693,Céline,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92347454,-77.04277755,Entire home/apt,105,4,3,9/14/15,0.2,1,225
8307772,"Master BR, private bath&patio; AdMo",501458,Kurt,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92105566,-77.03997446,Private room,119,1,0,,,1,5
5690193,More than a room: an art gallery ,29501630,Jack,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92308998,-77.04369611,Private room,105,2,34,9/27/15,5.64,1,325
1382087,Comfy Futon in the Heart of City!,5167035,Evelina,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92403644,-77.03692389,Shared room,51,1,87,9/18/15,3.25,1,309
4544765,Sunny Apt Near Metro & Restaurants,7249654,Matt & Kame,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92281838,-77.04563432,Entire home/apt,168,2,22,7/20/15,2.43,1,154
1979608,Cool 1BD with terrace,10216396,Juan,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92002124,-77.03827126,Entire home/apt,110,1,38,7/19/15,1.92,2,238
29880,[1520]Spacious 1 BR 1.5 Bath Duplex,25188,Seamless,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91757801,-77.04916981,Entire home/apt,209,4,7,8/30/15,0.14,5,364
8336265,Sunny Apartment in Adams Morgan DC!,10569373,Mayra,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92073016,-77.03936261,Entire home/apt,100,10,1,9/25/15,1,5,301
6845244,"Large, artsy studio in Adams Morgan",23655908,Sarah,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92215044,-77.04514806,Entire home/apt,102,2,3,8/10/15,0.99,1,275
4404001,Gorgeous 1BR loft in Adams Morgan,22840057,Noosh,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92005637,-77.03978434,Entire home/apt,200,1,0,,,1,320
4557072,Cozy studio in Adams Morgan,23623385,Mariela,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91826092,-77.04349765,Entire home/apt,75,4,6,7/12/15,0.59,1,1
7309474,Penthouse in the heart of DC,31110684,Emmanouela,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91795654,-77.0478186,Entire home/apt,127,14,0,,,1,55
1058465,Cute 2BR apt in Adams Morgan!,5757993,Aline,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92511067,-77.04529154,Entire home/apt,180,10,26,10/20/14,0.89,1,153
7915150,Great Space steps from the Zoo,9145812,Chris,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92692958,-77.03975968,Entire home/apt,200,1,0,,,1,361
3951862,Heart of Adams Morgan w/ Roof Deck,1757239,Jay,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91918916,-77.04247502,Entire home/apt,120,2,4,9/28/15,0.34,1,52
7763077,Master Bedroom in Adams Morgan,4531864,Neha,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92615183,-77.04051938,Private room,50,4,0,,,1,31
4985826,"Charming one bedroom, heart of city",7833035,Marcella,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91830392,-77.04035528,Private room,80,1,15,9/27/15,6.34,3,290
7438473,Cozy Embassy Row Studio near Dupont,30732781,Maria,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91739996,-77.05800028,Entire home/apt,75,1,3,8/7/15,1.41,1,48
794213,A beautiful flat in Adams Morgan,4071043,Grace,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92464994,-77.04030814,Entire home/apt,135,1,154,9/8/15,4.43,1,353
1854624,Beautiful 1 Bdrm in Adams Morgan,1120962,Laura,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92149091,-77.0419244,Entire home/apt,120,1,10,7/6/15,0.45,1,0
5316714,Best Host   Best location,3848546,Lili,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91785235,-77.04822715,Private room,120,1,0,,,1,208
8151144,Private Bedroom - Kalorama Park,43012756,David,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92318992,-77.04730819,Private room,89,1,0,,,3,90
854191,Near Everything Dupont Circle Home,1369442,Ted,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91257781,-77.04854872,Entire home/apt,185,1,38,9/17/15,1.25,3,351
4283,Adams Morgan Quiet Lrg 2 Bd w/Porch,5498,Eddie & Joanie,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92203154,-77.04447367,Entire home/apt,160,7,9,3/11/14,0.13,1,328
7819426,Dupont Adams Morgan Fancy Getaway,40629622,Kenneth,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91598075,-77.04373109,Entire home/apt,189,1,0,,,4,340
4165070,Bright & Spacious 1 BR Apt in DC,21617308,Haim,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91991478,-77.04320887,Entire home/apt,99,2,15,7/27/15,1.23,1,25
62119,Deep in the Woods in Adams Morgan,301975,Sarah,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92113737,-77.04869707,Private room,72,3,110,9/13/15,1.87,2,217
4502157,"Hip, Exquisite Top Floor 1BD",4227587,Brett & Hanna,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92440197,-77.04339574,Entire home/apt,125,3,8,9/27/15,1.4,1,268
7221056,Luxury Suite in Embassy Row Home,24902540,Rochelle,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91644429,-77.0531515,Private room,150,1,8,9/27/15,3.24,1,348
831770,Sunny & Roomy Adams Morgan 1BRCondo,4355497,Edan,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9238377,-77.04577074,Entire home/apt,155,3,14,10/2/14,0.45,1,238
3850599,Beautiful Condo Sublet in AdMo,19854391,Gen,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92150901,-77.03928457,Entire home/apt,150,14,0,,,1,349
5734753,Spacious Studio  In Great Location,10438837,Roxanne,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92564615,-77.04067524,Entire home/apt,80,1,8,6/3/15,1.37,1,169
2909289,Cozy DC!,14268157,Gohar,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9153338,-77.04746469,Entire home/apt,110,1,57,7/2/15,4.32,3,69
6128516,Cozy & Bright 1BR in Washington DC,12243051,Flatbook,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91621458,-77.04755417,Entire home/apt,130,3,4,9/1/15,1.11,5,0
1936730,"King bed, comfy apt. in Northwest",10020304,Justin,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91863273,-77.0135163,Entire home/apt,99,2,35,1/5/15,1.6,1,0
5123810,Victorian Rowhome in Central DC,5176572,Sergey And Jenia,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91028741,-77.01112977,Private room,68,1,27,9/28/15,4.97,4,326
6026137,Private Room in Shared Condo,6081168,Katie,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90708508,-77.01507781,Private room,80,1,6,9/23/15,1.29,2,244
5530708,Private room in classic DC rowhouse,13072565,Anna,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92081376,-77.00017568,Private room,200,2,0,,,1,199
6056763,"Room in a colorful, sunny house!",4096104,Paul,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92215003,-77.00318557,Private room,75,1,10,9/25/15,1.8,1,360
4573504,Private 1 BR 1 BA basement/entrance,4391573,Ricardo,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91797658,-77.0109957,Private room,99,3,3,5/19/15,0.52,1,148
